alpha,beta,rho,sigma_M,sigma_R,ll_par,ll_rw,lrt
10.114716904667262,0.900191699678584,-0.1269879578079833,0.0001,1.106986854887744,-150.50751943989695,-150.50751030118843,9.138708520595173e-06
0.24944175036260674,0.9902431340829778,0.5336007970472731,0.5080505239021846,0.9227643161627975,-147.26535379432147,-147.6567475648808,-0.39139377055931845
2.530761047094283,0.9667660305005334,0.7610984969214917,0.642550962892151,0.7927573580471582,-142.49470595832568,-142.76013497553407,-0.2654290172083904
1.3540737525180901,0.9883072399654406,0.762014045390341,0.8737767657465203,0.5417811960795772,-142.86094323363608,-144.4432477167681,-1.5823044831320203
-0.48561168420467027,1.0036808563400117,0.6267537078877697,0.9046816148086056,0.3492011603686509,-137.7247630579744,-142.2720342779294,-4.547271219955007
3.3407137266218854,0.9622080034240482,0.9710150267030335,0.5977557075291404,0.7863038904143145,-138.78382525425963,-138.89820316765525,-0.11437791339562864
1.579333621607347,0.9744411710992968,-0.4430323214112431,0.21266908139255997,0.9208266470798651,-134.91576105316526,-135.71395177350257,-0.7981907203373169
-2.3104826250962134,1.0116451222435967,0.8360128173033133,0.887485353629705,0.4547626098542464,-140.08690535767442,-141.34285943669903,-1.2559540790246047
0.35945225129432223,0.9897091168538363,0.9908061417154006,0.7569386456548074,0.6117503322602311,-138.37268015926858,-138.4311377706147,-0.058457611346113936
4.155393609634018,0.9566177757160889,-0.45813242107582364,0.0001,0.960905684225234,-136.52671900740597,-136.526718442428,5.649779666327959e-07
7.039500367582718,0.9325907542364688,-0.03384571127529625,0.25880074205199627,0.9048955436063377,-134.48423425321857,-134.79250919720957,-0.30827494399099464
3.838930446846872,0.925596912157815,0.8084546237617233,0.9754883468485013,0.08483261943891261,-139.19071583884218,-143.12006250477089,-3.929346665928705
-3.492645511909501,1.0206792952265054,0.9841181062757368,0.7565554179462666,0.5759420608396502,-135.35236822289613,-135.4644451110354,-0.11207688813925643
-0.4741987370850893,0.9879233145841819,0.9924057146784544,0.5580645491521935,0.8541125171482356,-142.41205488577305,-142.42712161989363,-0.01506673412058035
-2.2542701748687186,1.0191146605090098,0.8779189245613851,0.9156966049494258,0.6279364853070616,-150.3812241391876,-150.90493271255954,-0.5237085733719482
-0.43774792728616774,0.9989795418936934,0.596635958190158,0.5463691496648679,0.8581832307711149,-142.32346460423875,-142.56460858823064,-0.24114398399188985
1.6824446870917313,0.9939271186971366,0.5610375216492206,0.46156681797080623,0.8308990000173782,-135.1591529399024,-135.36283567298256,-0.20368273308014295
1.1263365860344834,0.9967639771814891,0.9126830795268496,1.05360313917935,0.09725432117430631,-146.38071042356154,-148.30549976550853,-1.9247893419469904
1.3333063826499085,0.9860005019435205,0.9643893254814457,0.6832415998200618,0.6568172072863527,-135.16276377918766,-135.29749908862703,-0.13473530943937817
4.810606567167895,0.9527026823509893,0.9975792023081709,0.7941073197506866,0.6892428603909595,-145.38894036490217,-145.4050162629305,-0.016075898028333313
6.2254490175792485,0.9212743735874287,0.9324622739534911,0.8895762147253493,0.4274506283208576,-139.27942227045634,-139.89192725337065,-0.6125049829143165
2.5770575357149426,0.9616095554766421,0.42692228671750837,0.536579136808895,0.8385230653635745,-139.90142198424303,-140.55884918999922,-0.6574272057561927
-0.21578638312716691,1.00154994878434,0.9051736070319454,0.6740531032620758,0.5465131795090711,-126.22105449199594,-126.63400166437339,-0.41294717237744294
-4.893869769537034,1.0466963833786145,-0.8795074600355686,0.0001,0.9569079299449957,-136.1141490837551,-136.11414420917552,4.874579587976768e-06
0.5592414446149974,0.9977814601896479,0.6050117467749335,0.41121378238751144,0.8767203111094143,-137.3443591002946,-137.3506626203469,-0.006303520052284739
3.887143501623214,0.9514131900896083,-0.9914366754923841,0.008435595101943673,1.016900963997434,-142.04731665081195,-142.28426610066634,-0.23694944985439292
1.7058711681949035,0.9914433246594472,-0.6930736779257519,0.1340592318015687,0.9393843373505847,-134.85470919176962,-135.6043202638677,-0.7496110720980766
