alpha,beta,rho,sigma_M,sigma_R,ll_par,ll_rw,lrt
1.891375097826952,0.9581026139149861,-0.5918078869713781,0.18406370591738666,0.9006796808408357,-64.81275783876332,-65.31407053945435,-0.501312700691031
3.0122483430150453,0.9603810172241483,0.9627656916099244,0.4084139457409149,0.9690662064790985,-72.08154625004553,-72.09632983894448,-0.014783588898950484
-2.7692492081840214,1.0334096999978009,0.6591151700850452,0.5155585537473055,0.7566558328670288,-65.18988781924206,-65.3681957733784,-0.17830795413634348
3.81191923666195,0.9560408048286484,-0.02028465361943627,0.35595462504446057,0.959739129444625,-70.423768530729,-70.6312593880368,-0.20749085730778916
-2.7716268555810473,1.0273356961877824,-0.47656535077517637,0.0001,0.9654837224948098,-67.80670525587726,-67.80670506436002,1.915172447297664e-07
1.109151746266221,0.9836908762262618,0.8104023013529564,0.7083178368262605,0.815762119771264,-73.29078445947712,-73.39316776342233,-0.1023833039452029
-11.508299865261407,1.084556932219714,0.550720095990511,0.8637794323387505,0.4360763166057613,-67.83326990259589,-70.04954824473677,-2.216278342140882
-8.123540045090465,1.1056345145304405,0.4041049342177368,0.3360374609266341,0.7037756411566392,-57.30922081617677,-57.5130627051099,-0.20384188893313393
5.3786903788712,0.9362177723779928,0.9751469819207295,0.8232911950209383,0.3844346152677598,-64.92137427446916,-65.07310700354425,-0.15173272907509272
4.326491913171637,0.9726059527675176,0.8086192922308201,0.955522018757699,0.6665614095202088,-76.940271111295,-77.48928147964466,-0.5490103683496557
-0.6924664763114237,1.0065008270454125,-0.4433117833869254,0.24539162210617152,0.9034398225002076,-66.29634361505083,-66.91900773097976,-0.6226641159289272
11.170710036494299,0.8987837534309544,0.5381857114813814,0.7648246545697379,0.44228221221331193,-63.295948719486375,-65.07276625147075,-1.7768175319843778
-4.498652790659875,1.0291078414860917,1.0,0.8093686141784548,0.8032022371918901,-75.95989568234245,-75.982687534933,-0.022791852590557937
-6.424542008744339,1.0680593248747403,-0.43559960309243956,0.2978674339671058,0.9136323587855991,-67.41767769912698,-68.44378073580012,-1.0261030366731347
1.1372111956558797,0.9888148856483506,-0.17597554336800697,0.317922568821387,1.0120881021109223,-72.38817892898416,-72.80308537645016,-0.41490644746599514
-1.2356618589525254,0.9802133156119566,0.7322361411123052,0.7656317047482839,0.4861818385223159,-64.73241294602906,-65.638431646848,-0.9060187008189473
0.6622039584375727,0.9804727414076606,0.957389666525515,0.48736101675556276,0.7109385710821261,-62.16675120957917,-62.22616478680587,-0.05941357722669949
-6.6103381902146765,1.0560386003149371,-0.9256522668363762,0.0411789179556463,1.0477427583768553,-71.97317509760236,-72.06917168942672,-0.09599659182435971
0.5084622508046245,0.9704937084109991,0.7621731003826479,0.7984314659086491,0.33627951391339034,-62.46785914761766,-63.82431331621847,-1.3564541686008127
2.408006358782179,0.9473702412627727,0.3451392547036431,0.7071270702089308,0.5007708025182409,-62.424414494094925,-64.97842378008048,-2.5540092859855505
12.21722917553079,0.8317077695047913,-0.9992085683781206,0.013687256711271854,1.1202741242104695,-75.02752073814088,-75.29002876377108,-0.26250802563019704
7.173607193552201,0.9392971418414171,-0.8603928247995409,0.0001,0.9795116398406253,-68.57211242856972,-68.57204109241967,7.133615005727734e-05
2.9652281311502344,0.9859845075103749,-0.3280449260652867,0.33781261494607745,0.8998804580688188,-67.51241782824425,-68.53211326602188,-1.019695437777628
7.788441365964047,0.9121785102797643,0.37381352699628445,0.6764876915812256,0.7393461661737034,-69.65581337645078,-70.7134123947281,-1.0575990182773154
4.839471552177756,0.9625496560601192,1.0,0.3915715190888473,0.9966037024588165,-72.87847819919595,-72.88032997952871,-0.0018517803327569027
1.5885892506975523,0.9803809720149715,0.9740880373302451,0.8610949573288418,0.3440671090524075,-65.78973731736046,-65.96287354148623,-0.1731362241257699
8.636628716020425,0.909901051542434,0.3381234954043169,0.0023088659671795554,1.1113910085051604,-74.7053296059519,-74.70530042452631,2.918142558883119e-05
12.381006965823417,0.8741408924291773,-0.9035498237088139,0.002548003659207626,0.9817743472994559,-68.62445557757903,-68.62427185607756,0.00018372150147172306
10.79412456454618,0.8856309295673334,0.1737673696968819,0.6610689473186524,0.9060628767886926,-75.17311082457954,-76.19643134412264,-1.0233205195431054
0.7612235330089163,0.9791940402283665,0.36363303107533784,0.7792657374003283,0.6202825104755552,-69.08146433852673,-71.03962072798106,-1.9581563894543308
2.9754172204023,0.9772840211300641,0.06242368884785995,0.0001,1.014288436452327,-70.22315041747687,-70.22315035749644,5.998043661747943e-08
1.929254606085209,0.9608227204519915,0.9361653933043189,0.8413136041816556,0.11029554377700919,-61.394998248070685,-62.0351497247423,-0.6401514766716119
1.595695993707679,0.9763203716246502,-0.1023200923035392,0.5012542481155214,0.5971386336508199,-57.27937675900971,-60.48038924598282,-3.201012486973113
-0.029974023434934403,0.9962902341877328,0.004690608314478212,0.0001,1.0071167033016264,-69.87378106487807,-69.87378093445453,1.3042354396475275e-07
-10.252755730693693,1.0913103844220038,0.8716407185605308,0.7471721097944899,0.5564671244930864,-65.92814687980051,-66.45123445983242,-0.5230875800319126
-5.943168976030833,1.0819297493312234,-0.8000128590317206,0.17787416226635439,1.036708049764304,-72.01526109658269,-73.14529592230187,-1.1300348257191786
4.604011440899015,0.937304356386396,0.43363870072367683,0.4769654438397816,0.8387038939650596,-67.69065398809524,-67.8636491505865,-0.17299516249126157
4.8715835860154755,0.9271442743618323,-0.9249374263993505,0.06122566726304082,0.7668073073811223,-56.87991862815636,-58.484961153054236,-1.6050425248978755
-9.07456639451975,1.0909563818770847,-0.2578765553712409,0.20130996650514021,0.9904747832701023,-70.05165727087,-70.16377157263396,-0.11211430176396675
3.4933666764719646,0.9582015928856589,0.8990244018126282,0.8680377849456118,0.36235649111245566,-66.6029818065116,-67.31116373576089,-0.7081819292492924
3.6277506113946316,0.905348489723181,0.5939905822673015,0.8768110935742026,0.0001,-62.59215326812012,-66.71828490858263,-4.126131640462511
-4.082096489840453,1.0234712167319033,0.3052243629317634,0.6156341991147081,0.6881993488936712,-65.6317600387508,-66.89097594316904,-1.259215904418241
0.5266649615684003,0.9908586607016852,-0.9935868552894966,0.02225000744647795,0.8344743138928505,-63.41463438832474,-64.19167097396385,-0.7770365856391095
0.6370826813478279,0.9973606631589621,0.6281390230965476,0.6539885945282414,0.9400795915672913,-76.38448627210772,-76.58011884577957,-0.19563257367184406
1.0358489135150677,0.9798239372136445,0.9878754759887234,0.4927420852649172,0.9007546574291182,-70.81428478368586,-70.82896287918233,-0.014678095496464039
2.63542875844756,0.973977318849016,-0.04619815098762115,0.0001,0.9475248389740144,-66.88677967381099,-66.88677953464983,1.3916115904066828e-07
-5.632942544180153,1.045258052905513,0.9232986714089042,0.8090303792088298,0.8514106729449941,-77.18122425292887,-77.37837228848659,-0.1971480355577171
1.576927082333171,1.0161722740138353,-0.2715892907528998,0.35114509187813886,0.6266283098522353,-53.28882850291359,-55.55382668688852,-2.2649981839749316
-2.720655704973595,1.014094845933739,-0.7552982093805102,0.0001,1.1131467396156787,-74.77996209819912,-74.7799614139482,6.842509208127012e-07
1.5265881122112859,0.9910207352438687,0.9937498939575101,0.9214428993691859,0.6361221091272642,-74.99770417192498,-75.00076238893904,-0.003058217014057618
-1.5044186186331672,1.01686612060273,1.0,0.9135459793426982,0.4584666874946859,-70.59731884234222,-70.61968584160942,-0.022366999267205756
-2.123534841700959,1.0056205937944172,0.8020678680815898,0.9934154710896343,0.0001,-69.2694065914117,-71.82797377222403,-2.5585671808123323
3.4697779334102705,0.9596364335884067,-0.361614794141194,0.0001,1.1066449639009979,-74.4932711984067,-74.49327097951885,2.1888784829116048e-07
-2.549643094511893,1.0399969366510284,0.14349668691645348,0.39428946579221014,0.8862264294654991,-67.89802476473201,-68.19313508845765,-0.2951103237256376
-5.974648551699971,1.0728121139731537,0.7022748047325369,0.7210719244636993,0.35849378439367924,-58.928734899231344,-60.2260496548499,-1.297314755618558
-0.38581720746031,1.0101399688405852,1.0,0.49742569998813396,0.8135050323576934,-67.1964314518872,-67.19753611489261,-0.0011046630054210027
-4.850071976611901,1.0586635301277478,-0.36045990461023997,0.1507295530154726,0.8772808578265205,-63.840811308679704,-63.94802389450665,-0.10721258582694304
6.36090103171713,0.9466077051832169,0.05496289255583848,0.0001,0.9066747742551201,-64.72738668216553,-64.72738657751266,1.0465286948146968e-07
-7.706828151319834,1.0539598916009465,-0.9952081348180403,0.013848783646084606,0.9880671572975996,-68.77344575588599,-69.0163500593297,-0.2429043034437086
-0.2811043909654387,1.0142717621971957,-0.42061410922926057,0.2656241643371713,0.8281183936321531,-62.72488224701182,-63.74664184786014,-1.0217596008483198
2.836442794162544,0.9864232147708586,0.9444784149390447,0.7855408889675162,0.5165115986717053,-66.46730730040302,-66.65209519615772,-0.18478789575469534
-13.936097024873618,1.1430868106446672,0.9693215723237631,0.8402594248102524,0.12127448037828832,-61.61577196391691,-61.924928174102874,-0.30915621018596084
-1.332250657925755,1.013818092219166,0.7356797819262318,0.6503763925702093,0.2039140202411251,-50.64322361992515,-52.29761957551036,-1.6543959555852084
3.0031307305760038,0.9869893953637539,0.7143744929866598,0.8108192137385203,0.7518938297820525,-74.50117167009932,-74.9068293684995,-0.4056576984001765
-5.969200175877887,1.0782311902407746,0.8326035895069914,0.8963234041161214,0.0001,-64.03732948582854,-66.21084499253308,-2.173515506704547
3.283438875540938,0.9697750699833816,0.9839233787019198,0.7126618039185355,0.5655340615643194,-64.89347159590712,-64.9527281549803,-0.05925655907319083
8.105724359950827,0.969523938720932,0.5785037941000662,1.0568190837568905,0.1911874369290399,-72.71211796474448,-76.96256480869306,-4.2504468439485805
3.347480308656936,0.9570376080414325,0.9775059552049048,0.9312253659896746,0.3579110770160968,-69.27208254009176,-69.38427030943467,-0.11218776934290986
0.1385030170577295,1.0107623556908267,0.3147015088159398,0.5542705024745396,1.0394001638575736,-77.56977233559755,-77.89024411677568,-0.3204717811781279
-10.801209912009469,1.097142852835144,-0.039771254089354446,0.3558563203480214,0.7853942839941939,-61.948137284815175,-62.52534088565274,-0.5772036008375636
2.6354647055106994,0.996976697187121,0.5862195661766669,0.9115537336086619,0.12351581601030391,-65.39741749190381,-69.8277018197013,-4.430284327797494
6.974404432076467,0.9615443169483799,0.5263912758385801,0.5905098109688925,1.0550254834328667,-78.90863938221332,-79.00635649369447,-0.09771711148114548
-5.173283592826323,1.0574007939518923,-0.976851066403493,0.03855172735260169,0.803101230939338,-59.42157796219847,-60.521090839810284,-1.099512877611815
1.8058599648348028,1.0010047542075338,0.9453741128178059,0.42886708358771314,0.8698600766496069,-68.0130796440241,-68.01929978425339,-0.006220140229288518
4.750860072559348,0.9364197083051807,-0.050247183931568636,0.4001479326218742,0.9397910955704458,-70.51302700141667,-70.99381785573686,-0.4807908543201904
5.349993976317521,0.9479611150986824,0.48725964488425433,0.8921225061981911,0.48629970012485235,-70.3209145901724,-72.67994204887493,-2.3590274587025277
-3.7346632254856473,1.020956983096942,0.7833964174069846,0.704138353909834,0.793967208961185,-72.51688501642853,-72.729666989366,-0.2127819729374636
-7.894546043903972,1.0492502132854797,0.5622389398760929,0.7286681303388064,0.22555104301923293,-56.25502093334775,-59.60836835827808,-3.353347424930327
4.791067637607938,0.9420550667566518,-0.4465391411910511,0.19950242817999708,0.9891458912723392,-68.91824480837835,-69.21061326981864,-0.29236846144029016
-5.271787475288775,1.0295056874930806,-0.624339274196112,0.3370148103263635,1.0146699442477412,-72.79609555600092,-75.47167425896056,-2.6755787029596405
0.04490955621356818,0.9970337950788728,0.851716516907447,0.8524456442345341,0.806423075442582,-77.47344173343124,-77.7857765831691,-0.3123348497378515
-3.45430234490037,1.0294041117297186,0.9616066351525322,0.903722832632189,0.36665200211480425,-68.21426056086426,-68.48699894948793,-0.2727383886236652
-3.388160125791714,1.0272190927651126,-0.9481909323618829,0.03862501834833156,0.9154658369569834,-64.29309919544673,-64.86649576885738,-0.5733965734106476
-3.4168604400973805,1.033315367669852,0.5107618073485887,0.6931845546448039,0.8039909584072157,-72.40953952755119,-72.95618453552765,-0.5466450079764655
-0.2803099435700163,1.0377119322583985,-0.8410058188606936,0.13302435930663112,0.92899766732651,-66.14496236384429,-67.79301835524458,-1.6480559914002981
8.387151953473392,0.9278664148200487,0.9647454042559822,0.7537301295030272,0.6172325837602142,-68.24759885838574,-68.37295291844772,-0.12535406006198002
-5.281752180160439,1.0417501613740483,-0.39810640021949384,0.00010485804857044066,1.0417656974847638,-71.53080057952423,-71.53080051013427,6.938995511518442e-08
-7.280753778033883,1.049389492620038,0.817688349108755,0.978763161028816,0.23439826852286036,-69.68330348522088,-71.09169862268635,-1.408395137465476
-10.522911075582783,1.105345526652912,0.8946059009287052,0.9868910249745877,0.3681462377259057,-71.90019854255834,-72.61996176058321,-0.7197632180248661
-0.09595141268805207,1.018248625567942,-0.5928840862299197,0.17575687332094167,1.0086567676742826,-69.8499033231664,-70.20181158243506,-0.35190825926865443
1.2566273885169617,0.9771160161309163,0.5558506000142066,0.8971634744166542,0.5465633211154365,-71.88291583041745,-73.62882711378478,-1.7459112833673345
6.764629132824425,0.9345002347271686,1.0,0.31633262925100597,0.7604053491799699,-60.01730381598741,-60.0174564044943,-0.00015258850688582015
2.6686299356002365,0.9872416940746053,0.9944186275238159,0.8258577575998011,0.7089066313170524,-73.6875459268976,-73.70230170855474,-0.01475578165714353
2.7633944925118072,0.9736205652973857,0.8363242732498075,0.8406320291474608,0.35803834968347986,-64.61791711313921,-65.52256106692286,-0.9046439537836477
-13.957234693962974,1.1581541761716243,0.8637897708545469,0.192440615973213,1.2722950307045684,-81.92105951356731,-81.92983208229856,-0.008772568731245656
-0.20951417302057962,1.0076781489539979,0.2158271503950091,0.4221992542516129,0.7623697495711182,-62.83541336220548,-63.32950505167558,-0.4940916894701033
-4.60922990756947,1.0451607915097019,1.0,0.7606065371063574,0.604346859030891,-68.10875184130803,-68.10875205079067,-2.094826356824342e-07
10.588790855732569,0.8991853985400587,0.4788423613562661,0.6804021867758677,0.7021150990833568,-68.42464495785777,-69.3348737387719,-0.9102287809141387
3.428225155344876,0.9664880435892225,-0.25804206297610494,0.23460982972112718,0.920978997050907,-67.0373234730196,-67.21918561685757,-0.18186214383797505
-4.042430650201763,0.9666176776568076,0.547905359357136,0.7383456453323668,0.2685737335390328,-57.82989314767451,-60.04436224974682,-2.2144691020723073
4.878861973214785,0.9471577588719589,1.0,0.43954360187068187,0.6496624841457781,-57.62540103447826,-57.62550276499336,-0.00010173051509809738
-7.528757413226401,1.075227935563365,-0.5586249518320078,0.15784303540885986,1.0098688584381597,-70.47988486118663,-70.64167386573217,-0.16178900454553968
-12.136800011478243,1.1230389105110785,-0.2960900173273507,0.2380644203490752,0.7371834121093693,-57.05831092480102,-57.598597720504834,-0.540286795703814
10.956761822586756,0.8846920525410735,1.0,0.5009455102134742,0.9145708050921528,-71.58051124592646,-71.580795631188,-0.0002843852615370679
3.5393692200107973,0.96627274221594,0.9351086272609697,0.8452147446091316,0.4753017368525916,-67.97462195770925,-68.3334267465964,-0.3588047888871557
1.63304159342274,0.9853531634596028,0.9340797657208961,0.6591523668682802,0.7831735334840072,-70.60514330784622,-70.74964115770774,-0.1444978498615228
-6.592556646418188,1.0950213919038556,0.8676055068708265,0.9603626243873556,0.7432698706978615,-79.00452705328026,-79.35586164414272,-0.3513345908624643
-5.167319904547213,1.0196704408228117,0.29840825509417235,0.574836959784115,0.7722901651466937,-67.47705315048634,-68.3498323657792,-0.8727792152928657
7.572237632990792,0.9153837581802499,0.9783831861638095,0.5920719063461007,0.7520296265150035,-67.39189770454624,-67.43644763573188,-0.04454993118564232
0.12155881571241745,1.0169771035398292,-0.33849608919018065,0.29328878946641684,0.7828467298865225,-60.71487983978664,-61.88247832633457,-1.1675984865479307
-9.555507863306218,1.0951918150562354,0.7446704045414178,0.8377693836237629,0.3061588273250114,-63.83963644137816,-65.34172081771048,-1.50208437633232
1.405847096691133,1.0058816089398033,-0.18569525882874252,0.0001,0.9250419298673155,-65.7094468673353,-65.70944675495015,1.1238515185141296e-07
-5.629629255223392,1.0609214955959878,0.9951994310642932,0.6105819763591128,1.0027353716580234,-77.37579537780637,-77.37614626769424,-0.00035088988786924347
0.9647047836295002,0.9878826595434294,-0.021492732035960044,0.0001,0.8922121896358891,-63.93947459689494,-63.939474492812536,1.0408240314063733e-07
7.410659349151999,0.9356711066884772,0.535831875394515,0.7904733767326744,0.629228217095308,-69.99453190757848,-71.17393559601373,-1.179403688435258
7.216678855851498,0.9498446308849574,0.25049426290607324,0.557150924841617,0.6841376378286795,-63.38077353445789,-64.52692582974124,-1.1461522952833576
-2.7435363046095773,1.012128237981432,0.5927263782821357,0.6666059295600834,0.7484605815572017,-69.72980995936929,-70.26839985239597,-0.5385898930266819
0.6728288398197293,1.0304110490630827,-0.9547783469902131,0.1025597319389902,0.9480708034881992,-66.98939815136839,-69.03710064622553,-2.047702494857134
2.9787048413443062,0.9667810502832463,-0.42311361848331047,0.28181009081575475,0.9618022774111306,-69.45386803070636,-70.29158701008106,-0.8377189793746993
3.9562130111757767,0.9742312242374087,-0.45037760596108245,0.18058003102463804,0.9309119779515923,-66.86590702756553,-67.10891842692733,-0.24301139936180505
1.317814470890708,0.9667564012459151,0.4580697455197942,0.644581341374408,0.8662441718321269,-73.265758960462,-73.77657740385273,-0.5108184433907326
-2.9849617411574627,1.0067357770989034,1.0,0.18979590734766033,0.9387018325851577,-67.404036828041,-67.41396128541172,-0.009924457370715345
1.2499366327482306,0.9945719413762654,0.10590214996682348,0.01363466393690185,0.9656803619585903,-67.83081752066515,-67.8304377340174,0.00037978664775550897
0.46808210156802943,1.0117854238964465,0.899586659049195,0.8336242755864054,0.2860962262511188,-63.169454039646396,-63.87326764750729,-0.7038136078608943
-3.507149684829443,1.0262291634687202,-0.38742619319215693,0.0001,0.9389871501328366,-66.44326805882844,-66.44326800566186,5.3166573366070224e-08
10.596268228465263,0.8935808218455512,0.8000348201242165,0.6906712497885426,0.5235707991672581,-62.596624474211836,-63.02801486251337,-0.4313903883015371
2.2079088291775406,0.9709662279768417,-0.39621504677452724,0.17207112301707272,0.9741510687457495,-69.03814616252993,-69.11243833640762,-0.07429217387769427
0.33557706692336353,0.9998147790936834,0.14992220492014255,0.6664079338543,0.6505824275771591,-65.95781940346637,-68.36509697018516,-2.40727756671879
