alpha,beta,rho,sigma_M,sigma_R,ll_par,ll_rw,lrt
-1.4059657694798489,1.0096392424864225,-0.2349582018067785,0.0001,0.9956754719281846,-1413.1835152387673,-1413.1835140541841,1.1845831977552734e-06
-0.47085228747818964,0.9994322172831962,0.9994356744333837,0.6606427566132269,0.8076731565163189,-1459.050176174219,-1459.083090285871,-0.032914111652189604
-0.08530878863645729,0.99221473413069,-0.8757635621105202,0.0001,1.0015705289949832,-1419.5923351899091,-1419.5922018064975,0.00013338341159396805
1.8765034743269808,0.9729615044034046,0.05633136050535938,0.2323520575649655,0.9412729752343861,-1387.3647677061851,-1388.6207443991434,-1.2559766929582565
0.627088683338954,0.9990445988806362,0.03474411310289863,0.11165907543218737,0.9761342051829847,-1400.0772684483304,-1400.1115372447132,-0.03426879638277569
1.5018783350780183,0.9911482071398118,0.9782427955632337,0.6016194117982204,0.7740909671122854,-1395.7948398922983,-1396.5635003903453,-0.7686604980469838
-1.3556177456407852,1.0065491800755975,0.9978838318263231,0.2921838418833207,0.9680546786463895,-1427.1571191941248,-1427.8280586564524,-0.6709394623276239
0.2403832303636193,0.9966326669346278,0.9749754734654832,0.7687860489045872,0.5910297815132428,-1389.057809024073,-1389.9613383880467,-0.9035293639735755
0.6190705084666916,0.9962066430781242,0.9976631138339793,0.4982455448272303,0.8587032311044331,-1410.1287650459017,-1410.17696790755,-0.048202861648405815
1.931915278150882,0.9779922091497577,0.9420227097092092,0.44666949906525544,0.8748543532569107,-1398.9360262673958,-1399.3194317719717,-0.38340550457587597
3.7555961793804613,0.9717420636805458,0.0946177139871508,0.00010029881010023525,0.9736703793721919,-1388.8010506169771,-1388.7989069701232,0.002143646853937753
0.9354569722488009,1.0073217466556503,0.9725441311533471,0.646782078035019,0.6993402280327775,-1368.3829333763708,-1369.123059789424,-0.7401264130530762
-1.8777631215859811,1.0067972414164,-0.2605126567068409,0.0001,1.0241418893228311,-1441.3454625762542,-1441.3454620130824,5.63171852263622e-07
-0.2938693517208123,1.0059469640328262,-0.38194506521359745,0.14598468604437337,1.0075180248281868,-1431.9746298486898,-1433.2443611974945,-1.2697313488047257
-1.3316722017379305,0.9957198254912327,-0.45543316970386544,0.10494825245291223,0.9853212316892068,-1408.5420732373527,-1409.174326068115,-0.6322528307623543
0.43324373258330695,0.986627733731393,1.0,0.8453355175689381,0.6141609339266358,-1461.3798380489154,-1461.3799154727672,-7.742385173514776e-05
-1.1712943125964017,0.9872776324311915,0.9782801975120415,0.7484942813608187,0.6817344310010877,-1427.8688385124924,-1429.2005883197064,-1.3317498072140097
0.6871354137664838,0.9906358253676045,0.11380088667097184,0.06540727531541339,0.9963120131367543,-1415.7700258520097,-1415.7792281578218,-0.009202305812095801
-2.4007556435200144,1.0146253697978889,1.0,0.5030584657239107,0.848141158735846,-1403.5434676024713,-1403.5580465640533,-0.014578961581946714
1.039323364999035,0.9999074380517533,0.9993120017368174,0.6291090319501262,0.7494959805864633,-1395.7699294758763,-1395.8390232187248,-0.06909374284850855
-3.0989840402618114,1.013809861289916,0.33695317501775524,0.3822291588740887,0.9384828209237354,-1427.8660675244535,-1429.1156971083467,-1.2496295838932383
0.02640251605170363,0.9848035170779488,0.06676381799514591,0.00010680928203334396,1.0061066831994767,-1424.6635490471426,-1424.662998592865,0.0005504542775724985
1.7523164400104416,0.9928607831036118,0.9748341532653,0.3841748567764268,0.933700113612418,-1426.1778249890344,-1426.2892303486724,-0.11140535963795628
-2.8467945720391508,1.020600706772285,-0.6071107657398421,0.12325213156949394,1.0079546036595641,-1427.631076633793,-1430.2262090662914,-2.5951324324983034
1.516229227466539,0.9912777584732088,0.8893258450595717,0.556498125973572,0.8106850179071964,-1399.6515257572223,-1400.1021556747378,-0.4506299175154709
-3.021630367488072,1.0232352488837801,0.656728922573986,0.4073549105498133,0.8866672570633084,-1393.301725513054,-1394.305693194648,-1.0039676815940766
0.6435618926833829,0.9958684091116485,0.3179103527347251,0.28933385360116676,0.9996908925923907,-1458.931714266362,-1459.7489454278175,-0.8172311614555383
1.2060571947800582,0.9913974468349096,0.6096177972128478,0.5112096410528417,0.8757970097483285,-1428.9302078802207,-1432.2644426713923,-3.334234791171639
-3.0561692458926615,1.0092299275970236,0.9310971975801353,0.6233208705480422,0.7764440660233214,-1409.1907293535014,-1409.8448670186258,-0.6541376651243809
-0.5206739965641276,1.005984237147616,0.44794402106606457,0.32052980827721855,0.9297496963863119,-1387.4517131538166,-1388.7140467161905,-1.2623335623738967
-1.2257621604463824,1.0096453106184866,0.10166650306388093,0.0001,0.9701967749130087,-1387.2906378142468,-1387.2906376829367,1.3131011655787006e-07
-2.518726769333341,1.0237587577470921,0.9911840564515777,0.9734778923488936,0.2703321348898014,-1425.3483887428874,-1426.528926572677,-1.1805378297895004
-1.7643072378672855,1.0160446595353616,0.1854300836838862,0.2582139032114781,0.9552175924896943,-1405.869650969995,-1406.874833334874,-1.0051823648789195
2.6808444181268953,0.9813316435801562,0.9403891021927784,0.6101243149805856,0.7172552748055675,-1356.761270602807,-1357.9948902230242,-1.2336196202172687
-1.1192915526159908,1.0104381628499162,0.36214365293978606,0.00010001061495161926,0.965757679865272,-1382.712072784897,-1382.7120727885017,-3.604782250477001e-09
-0.42547024622503216,1.0080370143623236,0.6103869859107789,0.0001,0.9873469973234823,-1405.2562673590721,-1405.2561494762417,0.00011788283040914393
-0.8362187575708049,1.0138897405762588,0.18913570498250312,0.17009366990458577,1.0057328850884022,-1431.5366137414585,-1431.6957339768546,-0.15912023539613074
-5.0336279578880285,1.0405792375097238,0.44854071564394915,0.3442343997753829,0.9131612180438193,-1392.6979539017962,-1394.1210162506168,-1.423062348820622
0.1449367233372243,1.0016975275966902,0.1953521779421302,0.0001,0.9771215969688529,-1392.7458923782274,-1392.744643167013,0.001249211214371826
0.6641306404458476,0.99405080953875,0.3298976960136163,0.0001,1.0185886773995136,-1436.4884310615512,-1436.4882677405767,0.00016332097447957494
0.2800736716958596,0.9970154565590734,-0.8581421586731921,0.0001949077111287786,0.9688525485542266,-1385.923092009414,-1385.923115519728,-2.351031412217708e-05
-0.3515408547119908,1.0193366343662222,0.34685349008136623,0.3282482723538965,0.9685274158262793,-1437.6786311520361,-1438.5078113109823,-0.8291801589462011
0.5879753604819076,1.0047223247261865,0.4484848697000311,0.1967224135516524,0.9842274900603827,-1419.7945930637443,-1420.0634872041455,-0.26889414040124393
2.7782042987541473,0.9822681447346902,0.4726289233014103,0.40585284909751795,0.9441891841822229,-1436.2951706662893,-1437.9344215898166,-1.6392509235272428
0.13294823725762228,0.9900615936375481,0.995622636068602,0.9144078621340374,0.450516976844628,-1433.023284086822,-1433.7534235707217,-0.7301394838996202
-1.4535847160336937,0.9918375024761038,-0.544797437011205,0.14128105933748766,1.0011717697626952,-1409.5678435188593,-1411.672146888468,-2.104303369608715
-4.110515199639118,1.0393219617813987,-0.27934230402472904,0.0001,0.9936028617217963,-1412.0655640078703,-1412.0651335521611,0.00043045570919275633
-0.7898051899939844,1.0043693652126924,-0.8143616244998305,0.0001,1.0186148511976176,-1435.272839250171,-1435.2725364835264,0.0003027666446087096
0.7303551913364004,1.0013930949451026,0.19586021510343432,0.1637046283805434,1.0114764891148464,-1435.2775548272512,-1435.109190505425,0.168364321826175
-0.26480819419869306,0.9951990468025631,0.14856812529435093,0.17001521305572512,0.9691370597206784,-1393.698587511845,-1393.8938245250274,-0.19523701318234998
0.437474882795734,0.9983259653426342,0.1395715505461339,0.0001,1.001558346550163,-1417.043708779873,-1417.041541969014,0.002166810859080215
-0.4868993001975497,1.0023621958500555,-0.012567697432182121,0.0001,0.9734386470111315,-1391.5116868312643,-1391.511343470979,0.00034336028534198704
1.5071834434615,1.0120851121133416,-0.40848323717348295,0.04293373891565935,0.9958208540379052,-1413.3388686282074,-1413.416951937782,-0.07808330957459475
1.964890952754132,0.9901090722844298,0.9686252240491761,0.43307751191286975,0.9162854868084183,-1428.287657819159,-1428.4176242886297,-0.12996646947067347
-0.32325415926479195,0.9958316451829266,0.8779575168677838,0.2395944443809584,1.0154071924806483,-1459.5528779488807,-1459.9337822478508,-0.38090429897010836
-0.2296391306933998,1.0023192070782763,0.9598077881794922,0.7166236448440484,0.6439356206069571,-1378.3026413320877,-1379.2192334352724,-0.916592103184712
-0.84574538032727,1.0031772433674535,0.9476044323377644,0.6238698301710408,0.8519027909998305,-1472.416040300608,-1473.3866783315734,-0.9706380309653468
2.303967049439777,0.9872129847773025,-0.8687258545332985,0.0001,0.9994430824674593,-1414.6453700571394,-1414.6425059410712,0.0028641160681672773
-1.1118896217463856,1.0173866596434424,0.851367466615161,0.6555250265181644,0.7991657964438484,-1452.9350081704038,-1453.7716000497603,-0.836591879356547
